AÑO;CÓDIGO_MUNICIPIO;MUNICIPIO;CÓDIGO_DEPARTAMENTO;DEPARTAMENTO;CÓDIGO_ETC;ETC;POBLACIÓN_5_16;TASA_MATRICULACIÓN_5_16;COBERTURA_NETA;COBERTURA_NETA_TRANSICIÓN;COBERTURA_NETA_PRIMARIA;COBERTURA_NETA_SECUNDARIA;COBERTURA_NETA_MEDIA;COBERTURA_BRUTA;COBERTURA_BRUTA_TRANSICIÓN;COBERTURA_BRUTA_PRIMARIA;COBERTURA_BRUTA_SECUNDARIA;COBERTURA_BRUTA_MEDIA;DESERCIÓN;DESERCIÓN_TRANSICIÓN;DESERCIÓN_PRIMARIA;DESERCIÓN_SECUNDARIA;DESERCIÓN_MEDIA;APROBACIÓN;APROBACIÓN_TRANSICIÓN;APROBACIÓN_PRIMARIA;APROBACIÓN_SECUNDARIA;APROBACIÓN_MEDIA;REPROBACIÓN;REPROBACIÓN_TRANSICIÓN;REPROBACIÓN_PRIMARIA;REPROBACIÓN_SECUNDARIA;REPROBACIÓN_MEDIA;REPITENCIA;REPITENCIA_TRANSICIÓN;REPITENCIA_PRIMARIA;REPITENCIA_SECUNDARIA;REPITENCIA_MEDIA
2024;15097;Boavita;15;Boyacá;3769;Boyacá (ETC);933;85.96%;85.96%;56.72%;87.27%;78.96%;43.48%;97.96%;89.55%;98.41%;99.39%;97.52%;1.64%;1.67%;1.89%;1.53%;1.27%;87.42%;5%;95.69%;76.69%;87.9%;10.94%;5%;2.43%;21.78%;10.83%;10.18%;1.67%;5.93%;16.87%;9.55%
2024;15092;Betéitiva;15;Boyacá;3769;Boyacá (ETC);302;63.91%;63.91%;44%;54.4%;65.35%;39.22%;68.87%;48%;60%;91.09%;56.86%;2.4%;0%;1.33%;3.26%;3.45%;91.83%;0%;98.67%;84.78%;93.1%;5.77%;0%;0%;11.96%;3.45%;7.21%;0%;2.67%;13.04%;3.45%
2024;15090;Berbeo;15;Boyacá;3769;Boyacá (ETC);269;69.52%;69.52%;38.1%;71.82%;71.74%;50%;74.72%;42.86%;74.55%;79.35%;80.43%;1.49%;11.11%;1.22%;1.37%;0%;96.52%;0%;97.56%;94.52%;100%;1.99%;0%;1.22%;4.11%;0%;7.96%;0%;3.66%;17.81%;0%
2024;15087;Belén;15;Boyacá;3769;Boyacá (ETC);1440;97.08%;96.94%;83.33%;97.24%;85.6%;73.81%;103.82%;108.33%;104.48%;102%;103.97%;2.8%;5.62%;3.03%;3.04%;0.8%;93.11%;0%;95.9%;88.46%;95.58%;4.09%;0%;1.07%;8.5%;3.61%;6.17%;1.12%;3.74%;10.93%;4.02%
2024;15051;Arcabuco;15;Boyacá;3769;Boyacá (ETC);1208;79.72%;79.72%;54.08%;77.15%;81.57%;48.04%;83.77%;60.2%;82.16%;97.3%;72.06%;1.28%;3.39%;0.49%;2.27%;0%;88.83%;0%;98.29%;78.54%;87.07%;9.88%;0%;1.22%;19.19%;12.93%;8.1%;3.39%;1.71%;18.18%;0.68%
2024;15047;Aquitania;15;Boyacá;3769;Boyacá (ETC);3272;78.18%;78.18%;67.15%;75.69%;74.2%;48.2%;82.85%;78.1%;82.78%;90.36%;70.02%;3.86%;1.64%;2.3%;5.77%;4.62%;87.49%;0.55%;93.21%;79.81%;85.55%;8.65%;0.55%;4.5%;14.42%;9.83%;8.72%;1.64%;6.88%;14.74%;1.73%
2024;15022;Almeida;15;Boyacá;3769;Boyacá (ETC);263;67.68%;67.68%;52.63%;65.09%;65.93%;31.91%;74.14%;84.21%;74.53%;82.42%;53.19%;2.05%;0%;3.8%;1.33%;0%;92.82%;0%;96.2%;88%;92%;5.13%;0%;0%;10.67%;8%;5.13%;0%;2.53%;10.67%;0%
2024;15001;Tunja;15;Boyacá;3770;Tunja;32210;99.07%;98.93%;75.54%;101.15%;86.68%;56.56%;107.91%;94.62%;111.9%;111.31%;98.6%;2.82%;3.53%;2.03%;3.82%;2.11%;89.34%;0%;93.14%;83.13%;92.63%;7.84%;0%;4.83%;13.05%;5.26%;9.04%;2.65%;6.35%;13.98%;5.83%
2024;13894;Zambrano;13;Bolívar;3767;Bolívar (ETC);2763;90.48%;90.48%;47.75%;83.15%;76.22%;55.12%;133.55%;124.32%;109.68%;113.3%;239%;2.32%;2.69%;1.57%;2.83%;2.85%;95.4%;0%;95.91%;94.57%;94.87%;2.28%;0%;2.52%;2.6%;2.28%;7.3%;22.42%;6.6%;5.88%;3.13%
2024;13873;Villanueva;13;Bolívar;3767;Bolívar (ETC);5868;76.87%;76.77%;35.94%;70.99%;62.73%;38.95%;90.34%;83.51%;89.83%;96.4%;82.51%;1.11%;1.23%;1.15%;1.1%;0.91%;95.56%;9.54%;95.4%;97.05%;95.47%;3.33%;9.54%;3.45%;1.84%;3.62%;11.02%;6.15%;13.02%;12.22%;3.44%
2024;13838;Turbaná;13;Bolívar;3767;Bolívar (ETC);3508;91.59%;91.59%;57.39%;89.26%;76.72%;45.93%;106.33%;112.37%;104.93%;115.34%;88.73%;3.1%;14.07%;1.55%;2.3%;2.5%;90.5%;0%;94.91%;85.93%;90.5%;6.4%;0%;3.54%;11.76%;7%;8.83%;15.9%;7.34%;10.74%;3.25%
2024;13836;Turbaco;13;Bolívar;3767;Bolívar (ETC);22652;99.81%;99.65%;68.69%;97.34%;82.64%;61.66%;117.57%;100.72%;112.9%;113.72%;144.61%;2.84%;4.4%;2.5%;2.86%;3.14%;90.45%;0.9%;92.13%;87.24%;91.77%;6.71%;0.9%;5.37%;9.91%;5.09%;8.43%;4.62%;7.73%;11.16%;4.97%
2024;13810;Tiquisio;13;Bolívar;3767;Bolívar (ETC);5247;99.7%;99.7%;44.66%;97.1%;71.35%;33.98%;114.05%;99.79%;130.02%;115.24%;72.35%;3.16%;3.85%;1.94%;5.45%;2.3%;89.95%;1.07%;93.79%;81.68%;88.52%;6.89%;1.07%;4.27%;12.87%;9.18%;12.35%;4.93%;13.45%;14.67%;3.31%
2024;13780;Talaigua Nuevo;13;Bolívar;3767;Bolívar (ETC);3278;87.4%;87.22%;44.24%;78.45%;72.38%;49.22%;99.39%;92.81%;99.36%;102.5%;96.47%;2.15%;3.1%;0.86%;2.94%;3.94%;94.75%;0.39%;96.86%;93.18%;90.39%;3.11%;0.39%;2.28%;3.88%;5.67%;7.88%;22.09%;6.85%;8.05%;1.97%
2024;13760;Soplaviento;13;Bolívar;3767;Bolívar (ETC);2188;71.94%;71.94%;35.59%;68.78%;65.4%;41%;81.67%;67.23%;80.9%;89.37%;75.07%;1.08%;8.4%;0.54%;0.68%;0%;91.73%;0%;95.81%;85.11%;95.91%;7.19%;0%;3.65%;14.21%;4.09%;6.88%;8.4%;7.15%;7.78%;2.71%
2024;13744;Simití;13;Bolívar;3767;Bolívar (ETC);4515;79.09%;79.09%;45.82%;81.6%;60.94%;32.01%;86.82%;90.84%;104.03%;81.1%;51.37%;3.6%;2.37%;3.76%;4.07%;2.34%;89.64%;0.89%;90.5%;85.47%;91.81%;6.76%;0.89%;5.74%;10.47%;5.85%;9.73%;3.26%;10.67%;12.28%;2.05%
2024;13688;Santa Rosa del Sur;13;Bolívar;3767;Bolívar (ETC);8661;114.31%;114.31%;92.1%;122.68%;85.32%;39.01%;129.87%;147.95%;149.57%;114.93%;101.11%;3.95%;5.14%;3.65%;4.25%;3.3%;90.22%;0.1%;91.64%;86.14%;90.61%;5.83%;0.1%;4.72%;9.6%;6.09%;8%;4.44%;7.85%;10.73%;3.05%
2024;13683;Santa Rosa;13;Bolívar;3767;Bolívar (ETC);4971;75.58%;75.58%;39.65%;74.74%;60.1%;38.27%;86.78%;79.3%;93.31%;87.66%;72.17%;1.76%;1.57%;1.74%;1.78%;1.91%;91.74%;0%;93.53%;87.76%;90.87%;6.5%;0%;4.73%;10.46%;7.22%;8.76%;14.78%;8.2%;10.46%;2.33%
2024;13673;Santa Catalina;13;Bolívar;3767;Bolívar (ETC);3419;91.28%;91.23%;52.88%;84.76%;78.57%;49.65%;104.59%;90.65%;103.57%;113.39%;96.3%;2.73%;2.64%;3.24%;2.84%;0.94%;91.91%;4.85%;90.68%;92.09%;94.81%;5.36%;4.85%;6.08%;5.07%;4.25%;9.83%;12.78%;8.14%;13.24%;4.25%
2024;13670;San Pablo;13;Bolívar;3767;Bolívar (ETC);7445;89.07%;89.05%;51.07%;84.11%;73.13%;36.14%;100.3%;102.79%;108.07%;105.94%;66.47%;2.39%;3.56%;2.27%;2.49%;1.37%;92.31%;0.97%;93.99%;89.28%;91.24%;5.3%;0.97%;3.74%;8.23%;7.39%;7.85%;8.58%;7.48%;9.23%;3.78%
2024;13667;San Martín de Loba;13;Bolívar;3767;Bolívar (ETC);3923;105.63%;105.63%;52.31%;102.51%;86.14%;52.76%;126.23%;115.69%;130.61%;129.48%;112.99%;5.1%;7.98%;4.95%;4.84%;4.33%;90.73%;2.66%;90.88%;90.03%;93.11%;4.17%;2.66%;4.17%;5.12%;2.56%;8.13%;7.71%;8.24%;9.83%;3.15%
2024;13657;San Juan Nepomuceno;13;Bolívar;3767;Bolívar (ETC);7712;88.29%;88.29%;52.33%;85.86%;77.19%;57.64%;101.91%;90.83%;101.01%;103.01%;106.92%;3.73%;6.56%;3.34%;3.76%;3.37%;93.27%;0.19%;94.59%;91.43%;93.65%;3%;0.19%;2.06%;4.81%;2.98%;5.54%;7.53%;5.28%;6.61%;2.89%
2024;13655;San Jacinto del Cauca;13;Bolívar;3767;Bolívar (ETC);2612;75%;75%;37.62%;68.44%;58.07%;37.88%;92.19%;89.11%;91.4%;98.54%;82.35%;4.47%;3.33%;1.84%;6.61%;8.86%;87.1%;1.11%;90.91%;80.97%;84.5%;8.43%;1.11%;7.25%;12.42%;6.64%;13.17%;8.89%;12.26%;16.46%;10.33%
2024;13654;San Jacinto;13;Bolívar;3767;Bolívar (ETC);5293;88.72%;88.72%;44.17%;81.84%;76.19%;49.38%;101.38%;99.03%;100.05%;112.04%;84.21%;3.12%;6.22%;2.5%;3.6%;1.86%;91.8%;0%;94.62%;86.26%;95.95%;5.08%;0%;2.88%;10.14%;2.2%;6.27%;2.49%;4.86%;9.96%;3.55%
2024;13650;San Fernando;13;Bolívar;3767;Bolívar (ETC);3240;60.03%;60.03%;41.57%;58.01%;42.64%;21.13%;69.17%;78.43%;79.04%;66.91%;44.15%;5.41%;14.5%;7.02%;1.51%;0.51%;86.3%;0%;84.08%;87.75%;94.36%;8.29%;0%;8.9%;10.74%;5.13%;15.48%;12%;19.08%;14.22%;3.59%
2024;13647;San Estanislao;13;Bolívar;3767;Bolívar (ETC);4094;83.12%;83.12%;45.2%;81.82%;74.48%;52.43%;89.52%;78.33%;97.89%;89.91%;73.05%;3.41%;2.37%;2.76%;4.25%;4.03%;91.98%;0%;93.53%;88.85%;91.73%;4.61%;0%;3.71%;6.9%;4.23%;8.92%;2.37%;9.77%;10.83%;4.64%
2024;13620;San Cristóbal;13;Bolívar;3767;Bolívar (ETC);1814;83.96%;83.96%;64.79%;82.63%;70.87%;38.54%;92.83%;93.66%;98.55%;98.53%;66.45%;3.18%;3.01%;3.2%;3.76%;1.2%;91.47%;2.26%;89.32%;91.58%;98.19%;5.35%;2.26%;7.48%;4.66%;0.6%;7.47%;7.52%;8.41%;8.42%;0%
2024;13600;Río Viejo;13;Bolívar;3767;Bolívar (ETC);2444;71.24%;71.24%;43.54%;66.51%;58.07%;22.16%;82.94%;78.95%;93.51%;87.73%;46.65%;3.85%;3.03%;3.29%;5.13%;2.92%;84.11%;1.21%;88.02%;72.76%;94.89%;12.04%;1.21%;8.7%;22.12%;2.19%;14.55%;9.09%;12.94%;20.67%;4.38%
2024;13580;Regidor;13;Bolívar;3767;Bolívar (ETC);1844;70.39%;70.39%;40.48%;66.71%;51.97%;28.52%;83.35%;84.52%;92.14%;80.34%;63.18%;6.29%;11.97%;4.76%;7.64%;4.39%;88.05%;0%;89.95%;83.74%;91.23%;5.65%;0%;5.3%;8.62%;4.39%;10.87%;14.79%;12.23%;9.36%;2.63%
2024;13549;Pinillos;13;Bolívar;3767;Bolívar (ETC);6429;79.14%;79.14%;42.64%;75.37%;64.38%;37.52%;87.67%;85.08%;97.1%;86.85%;66.79%;4.43%;5.47%;3.07%;5.95%;4.87%;90.69%;0%;91.8%;87.23%;93.46%;4.88%;0%;5.14%;6.82%;1.67%;11.5%;5.01%;13.14%;13.41%;3.96%
2024;13490;Norosi;13;Bolívar;3767;Bolívar (ETC);2584;92.53%;92.53%;36.82%;94.83%;52.22%;16.71%;101.66%;70.16%;136.44%;87.67%;40.67%;1.63%;1.1%;1.68%;0.97%;5.22%;88.65%;0%;88.47%;85.62%;91.3%;9.72%;0%;9.84%;13.41%;3.48%;14.37%;3.31%;15.76%;15.99%;3.48%
2024;13473;Morales;13;Bolívar;3767;Bolívar (ETC);5688;75.98%;75.98%;35.61%;74.55%;57.52%;28.34%;93.13%;85.71%;101.78%;92.78%;73.81%;3.49%;4.93%;2.41%;4.71%;4.3%;94.23%;0%;95.79%;91.6%;92.91%;2.28%;0%;1.8%;3.69%;2.78%;9.47%;4.69%;10.72%;10.35%;3.8%
2024;13468;Mompós;13;Bolívar;3767;Bolívar (ETC);10925;96.06%;96.05%;64.95%;91.06%;76.34%;44.85%;109.51%;113.75%;116.38%;108.85%;91.15%;3.95%;4.06%;2.41%;6.28%;3.35%;91.73%;0.22%;92.39%;89.34%;93.03%;4.32%;0.22%;5.21%;4.38%;3.62%;9.79%;9.21%;11.34%;9.88%;3.35%
2024;13458;Montecristo;13;Bolívar;3767;Bolívar (ETC);4315;73.56%;73.56%;36.25%;75.65%;45.31%;13.42%;80.86%;85.16%;104.96%;66.89%;33.55%;5.83%;7.14%;3.84%;10.25%;4.17%;89.37%;0.29%;91.08%;83.06%;94.64%;4.8%;0.29%;5.07%;6.68%;1.19%;15.84%;8.86%;16.85%;19.01%;1.79%
2024;13442;María la Baja;13;Bolívar;3767;Bolívar (ETC);11883;90.15%;90.15%;53.2%;87.77%;69.48%;40.86%;107.67%;109.92%;114.57%;106.93%;90.31%;3.39%;4.73%;2.55%;4.29%;3.32%;91.75%;0.38%;92.23%;89.53%;93.51%;4.86%;0.38%;5.22%;6.18%;3.17%;11.65%;5.02%;12.44%;14.19%;6.41%
2024;13440;Margarita;13;Bolívar;3767;Bolívar (ETC);2459;83.9%;83.9%;46.91%;77.61%;66.27%;47.62%;96.95%;94.33%;98.36%;103.61%;80.7%;3.97%;3.28%;3.2%;5.69%;2.66%;92.77%;0%;91.5%;92.46%;95.35%;3.26%;0%;5.3%;1.85%;1.99%;9.42%;4.92%;11.9%;10.19%;1.99%
2024;13433;Mahates;13;Bolívar;3767;Bolívar (ETC);6260;89.98%;89.98%;48.99%;83.03%;76.23%;50.14%;106.31%;90.69%;103.02%;112.26%;109.69%;2.82%;3.69%;3.07%;2.67%;1.75%;92.87%;0%;93.39%;90.16%;96.93%;4.31%;0%;3.54%;7.18%;1.32%;7.39%;7.37%;7.15%;9.51%;1.9%
2024;13430;Magangué;13;Bolívar;3768;Magangué;31730;82.72%;82.69%;51.98%;78.43%;70.21%;42.34%;91.47%;89.43%;95.99%;94.55%;74.78%;3.94%;6.59%;3.18%;4.87%;2.43%;89.7%;0.31%;92.04%;85.41%;91.15%;6.36%;0.31%;4.79%;9.72%;6.41%;8.94%;6.54%;8.99%;11.06%;4.01%
2024;13300;Hatillo de Loba;13;Bolívar;3767;Bolívar (ETC);3307;90.66%;90.66%;58.87%;88.11%;69.35%;33.27%;107.17%;116.23%;113.33%;112.87%;74.77%;4.12%;2.6%;2.6%;4.63%;10.48%;88.03%;0.65%;89.22%;84.33%;86.97%;7.85%;0.65%;8.18%;11.04%;2.55%;10.95%;14.29%;11.62%;11.58%;3.12%
2024;13268;El Peñón;13;Bolívar;3767;Bolívar (ETC);1986;81.02%;81.02%;52.17%;78.67%;62.56%;31.65%;89.02%;112.42%;99.88%;86.77%;52.85%;3.96%;6.63%;3.56%;3.99%;2.99%;92.48%;0%;91.93%;91.85%;96.41%;3.56%;0%;4.51%;4.16%;0.6%;12.1%;21.55%;12.22%;11.44%;3.59%
2024;13248;El Guamo;13;Bolívar;3767;Bolívar (ETC);1754;78.85%;78.85%;40.15%;73.25%;67.89%;38.97%;91.33%;70.07%;88.2%;104.85%;81.38%;3.19%;6.25%;3.67%;2.81%;1.08%;90.99%;0%;91.39%;87.64%;97.85%;5.82%;0%;4.94%;9.55%;1.08%;9.22%;6.25%;10.69%;10.86%;1.08%
2024;13244;El Carmen de Bolívar;13;Bolívar;3767;Bolívar (ETC);16329;98.89%;98.87%;55.9%;94.39%;83.76%;54.46%;125.52%;89.16%;116.62%;119.7%;179.1%;3.55%;4.56%;3.39%;3.92%;2.46%;88.71%;0.53%;89.94%;85.05%;90.33%;7.74%;0.53%;6.67%;11.03%;7.21%;9.15%;3.59%;9.93%;11.13%;3.6%
2024;13222;Clemencia;13;Bolívar;3767;Bolívar (ETC);3679;81.52%;81.52%;49.52%;82.61%;63.98%;36.66%;93.48%;85.4%;102.87%;92.85%;74.16%;3.13%;1.56%;2.11%;4.19%;6.11%;92.6%;0%;93.88%;91.62%;84.57%;4.27%;0%;4.02%;4.19%;9.32%;9.13%;0.39%;13.03%;7.05%;3.86%
2024;13212;Córdoba;13;Bolívar;3767;Bolívar (ETC);3580;93.97%;93.97%;35.22%;81.62%;91.36%;47.85%;106.28%;84.05%;102.17%;126.27%;87.95%;1.47%;1.19%;1.42%;1.88%;0.47%;90.54%;0%;90.65%;88.23%;92.72%;7.99%;0%;7.93%;9.89%;6.81%;10.21%;10.67%;11.28%;10.9%;3.76%
2024;13188;Cicuco;13;Bolívar;3767;Bolívar (ETC);3577;83.39%;83.39%;42.71%;74.85%;69.66%;39.12%;95.83%;94.58%;98.04%;100.42%;80.88%;5.17%;19.71%;3.85%;4.33%;1.52%;88.97%;0%;92.3%;86.18%;90.55%;5.86%;0%;3.85%;9.49%;7.93%;9.58%;17.2%;9.93%;9.12%;3.05%
2024;13160;Cantagallo;13;Bolívar;3767;Bolívar (ETC);2048;95.51%;95.51%;60.98%;87.89%;75.29%;38.3%;107.42%;113.41%;119.95%;107.85%;70.52%;4.09%;3.78%;3.86%;4.98%;2.56%;89.92%;1.08%;88.22%;88.84%;97.44%;5.99%;1.08%;7.92%;6.18%;0%;10.07%;5.91%;12.38%;10.54%;0.51%
2024;15774;Susacón;15;Boyacá;3769;Boyacá (ETC);455;59.34%;59.34%;45.71%;50.8%;61.29%;57.69%;61.54%;48.57%;55.61%;67.74%;69.23%;4.64%;0%;2.88%;2.86%;12.96%;94.29%;0%;96.15%;97.14%;83.33%;1.07%;0%;0.96%;0%;3.7%;8.93%;0%;7.69%;11.43%;9.26%
2024;13140;Calamar;13;Bolívar;3767;Bolívar (ETC);5378;96.88%;96.84%;53.33%;86.55%;84.82%;47.72%;117%;105.52%;111.81%;132.96%;103.19%;2.11%;0.47%;1.28%;2.66%;4.53%;94.49%;0%;95.11%;93.15%;93.13%;3.4%;0%;3.62%;4.19%;2.34%;12.64%;30.26%;11.7%;12.07%;6.24%
2024;13074;Barranco de Loba;13;Bolívar;3767;Bolívar (ETC);4134;100.15%;100.15%;53.94%;95.76%;82.63%;33.23%;111.95%;113.99%;127.09%;113.5%;66.62%;5.76%;5.63%;5.51%;6.55%;4.31%;87.88%;0.26%;85.61%;87.84%;94.67%;6.36%;0.26%;8.87%;5.61%;1.02%;12.03%;7.67%;11.92%;16.01%;2.03%
2024;13062;Arroyohondo;13;Bolívar;3767;Bolívar (ETC);1849;88.26%;88.26%;42.58%;86.7%;72.34%;33.89%;104.11%;96.13%;117.77%;103.44%;74.09%;4.87%;14.09%;3.33%;5.4%;2.89%;88.25%;0%;89.91%;85.33%;91.91%;6.88%;0%;6.77%;9.27%;5.2%;9.79%;6.71%;11.24%;10.12%;4.05%
2024;13052;Arjona;13;Bolívar;3767;Bolívar (ETC);15852;93.26%;93.15%;48.6%;87.26%;78.27%;56.75%;110.08%;88.66%;106.11%;114.63%;121.49%;2.84%;4.29%;2.37%;2.94%;3.31%;91.96%;0.88%;93.53%;89.13%;92.96%;5.2%;0.88%;4.1%;7.93%;3.73%;7.2%;4.51%;6.98%;9.31%;3.61%
2024;13042;Arenal;13;Bolívar;3767;Bolívar (ETC);1934;97.36%;97.36%;49.35%;95.8%;70.69%;40.51%;112.15%;110.39%;131.4%;108.24%;71.84%;2.43%;1.29%;1.18%;4.87%;2.16%;94.98%;0%;96.56%;91.72%;94.05%;2.58%;0%;2.26%;3.41%;3.78%;11.05%;6.45%;12.59%;12.5%;1.62%
2024;13030;Altos del Rosario;13;Bolívar;3767;Bolívar (ETC);3145;72.59%;72.59%;35.11%;72.86%;49.19%;26.05%;83.4%;79.39%;97.91%;78.81%;56.11%;3.91%;1.92%;4.27%;4.45%;2.04%;85.56%;10.1%;82.33%;86.77%;97.14%;10.53%;10.1%;13.4%;8.77%;0.82%;10.97%;15.87%;14.17%;7.29%;0.82%
2024;13006;Achí;13;Bolívar;3767;Bolívar (ETC);6081;94.67%;94.67%;32.82%;84.2%;82.83%;45.81%;109.55%;86.8%;112.17%;119.72%;93.4%;3.94%;3.4%;2.26%;4.91%;7.88%;92.55%;0%;94.95%;89.73%;89.19%;3.51%;0%;2.79%;5.36%;2.94%;6.01%;11.11%;6.16%;6.51%;0.93%
2024;13001;Cartagena;13;Bolívar;4910;Cartagena;199072;109.17%;108.95%;71.62%;105.82%;96.77%;63.3%;117.92%;99.46%;123.17%;124.65%;100.62%;3.33%;4.54%;3.18%;3.67%;2.25%;89.54%;0.13%;91.78%;84.97%;91.49%;7.13%;0.13%;5.05%;11.36%;6.26%;7.61%;3.33%;7.25%;10.22%;3.88%
2024;11001;Bogotá, D.C.;11;Bogotá, D.C.;3766;Bogotá, D.C. (ETC);1132915;91.02%;90.6%;58.32%;85.03%;84.68%;65.32%;98.63%;70.77%;96.02%;105.6%;106.07%;2.49%;2.85%;2.37%;2.77%;2%;90.6%;0.33%;92.98%;85.76%;92.37%;6.92%;0.33%;4.65%;11.48%;5.63%;8.16%;1.83%;7.49%;11.98%;3.75%
2024;8849;Usiacurí;8;Atlántico;3764;Atlántico (ETC);2597;58.26%;58.26%;50.97%;63.02%;46.34%;34.88%;60.57%;63.11%;69.37%;57.21%;43.95%;1.82%;3.7%;1.17%;2.61%;1.06%;92.97%;0%;95.18%;88.55%;94.71%;5.2%;0%;3.65%;8.84%;4.23%;5.06%;1.85%;3.8%;8.4%;2.65%
2024;25293;Gachala;25;Cundinamarca;3785;Cundinamarca (ETC);825;78.67%;78.67%;60.61%;67.07%;74.56%;52.11%;87.52%;78.79%;76.95%;104.59%;82.39%;1.32%;0%;0.39%;2.56%;0.96%;95.17%;0%;98.03%;90.84%;97.12%;3.51%;0%;1.57%;6.59%;1.92%;6%;0%;5.51%;9.52%;0.96%
2024;8832;Tubará;8;Atlántico;3764;Atlántico (ETC);3532;58.13%;58.13%;31.31%;57.39%;48.1%;30.18%;62.71%;52.19%;70.51%;61.94%;49.12%;2.28%;1.36%;2.09%;3.35%;0.71%;91.75%;0%;90.43%;89.94%;97.5%;5.96%;0%;7.48%;6.7%;1.79%;6.15%;6.12%;6.37%;6.56%;4.29%
2024;8770;Suan;8;Atlántico;3764;Atlántico (ETC);2879;80.48%;80.48%;51.65%;75.18%;66.49%;42.36%;92.64%;73.14%;93.35%;97.89%;90.17%;0.62%;0.56%;0.54%;0.48%;1.29%;92.45%;0%;92.44%;89.05%;97.74%;6.93%;0%;7.02%;10.48%;0.97%;9.68%;0.56%;10.62%;11.9%;5.48%
2024;8758;Soledad;8;Atlántico;3765;Soledad;136539;93.18%;92.93%;67.96%;89.59%;75.11%;60.13%;104.23%;98.62%;105.15%;96.94%;119.36%;2.69%;4.07%;2.96%;2.46%;1.37%;93.02%;0.7%;93.84%;90.54%;95.68%;4.29%;0.7%;3.2%;7%;2.95%;5.78%;7.17%;5.51%;7.05%;2.18%
2024;8685;Santo Tomás;8;Atlántico;3764;Atlántico (ETC);6237;66.2%;66.19%;52.54%;64.92%;51.5%;35.53%;71.04%;70.79%;81.03%;65.91%;56.73%;1.06%;4.27%;1.3%;0.6%;0.19%;92.77%;0%;92.49%;90.7%;97.73%;6.17%;0%;6.2%;8.71%;2.08%;8.55%;6.16%;12.03%;7.14%;2.46%
2024;8675;Santa Lucía;8;Atlántico;3764;Atlántico (ETC);4158;57.96%;57.86%;41.34%;59.22%;40.83%;20.23%;63.88%;55.02%;71.88%;66.31%;42.67%;1.83%;5.52%;2.07%;1.06%;0.44%;87.97%;0%;88.92%;82.88%;96.49%;10.2%;0%;9%;16.06%;3.07%;14.58%;3.31%;15.38%;17.24%;9.21%
2024;8638;Sabanalarga;8;Atlántico;3764;Atlántico (ETC);21468;92.52%;92.44%;65.73%;88.64%;78.37%;58.33%;99.18%;90.49%;104.07%;98.27%;92.46%;2.33%;3.4%;2.57%;2.15%;1.41%;91.28%;0%;92.08%;87.65%;94.3%;6.39%;0%;5.34%;10.2%;4.3%;6.61%;1.11%;8.84%;6.7%;2.13%
2024;8634;Sabanagrande;8;Atlántico;3764;Atlántico (ETC);7455;92.43%;92.42%;66.17%;93.57%;78.4%;56.65%;98.47%;87.23%;107.2%;95.13%;88.41%;3.03%;4.18%;1.89%;4.89%;1.8%;89.97%;0%;91.57%;85.87%;91.77%;7%;0%;6.54%;9.24%;6.43%;7.18%;2.55%;8.53%;7.25%;4.62%
2024;8606;Repelón;8;Atlántico;3764;Atlántico (ETC);6357;82.74%;82.54%;61.06%;80.77%;68.09%;41.07%;91.02%;83.56%;96.83%;94.01%;73.27%;0.69%;0.23%;0.78%;0.84%;0.16%;92.77%;0%;93.23%;89.23%;96.91%;6.54%;0%;5.99%;9.93%;2.93%;8.99%;0.23%;10.86%;9.93%;4.39%
2024;8573;Puerto Colombia;8;Atlántico;3764;Atlántico (ETC);10180;152.45%;147.84%;49.44%;133.32%;127.74%;86.43%;158.08%;130.87%;162.87%;166.08%;143.01%;3.03%;4.21%;3.89%;2.5%;1.68%;87.23%;0%;87.69%;83.78%;91.61%;9.74%;0%;8.42%;13.72%;6.71%;8.74%;1.4%;9.57%;10.89%;3.69%
2024;8560;Ponedera;8;Atlántico;3764;Atlántico (ETC);5888;77.31%;77.28%;65.98%;75.07%;58.46%;35.46%;82.95%;86.89%;93.07%;80.15%;59.64%;3.97%;4.72%;2.22%;6.66%;2.78%;87.79%;0%;89.97%;80.99%;93.32%;8.24%;0%;7.8%;12.36%;3.9%;11.67%;3.94%;12.52%;14.92%;4.27%
2024;8558;Polonuevo;8;Atlántico;3764;Atlántico (ETC);4238;65.6%;65.55%;54.4%;64.03%;52.58%;41.35%;71.99%;77.99%;77.02%;69.97%;61.04%;3.87%;3.16%;4.17%;4.09%;2.74%;90.92%;0%;89.97%;89.61%;94.28%;5.21%;0%;5.86%;6.3%;2.99%;8.13%;3.68%;8.56%;10.39%;3.48%
2024;8549;Piojó;8;Atlántico;3764;Atlántico (ETC);1371;61.63%;61.56%;57.39%;57.54%;54.77%;29.82%;65.35%;74.78%;67.42%;68.96%;48.25%;2.35%;5.26%;1.98%;2.57%;0.91%;92.13%;0%;92.09%;89.71%;97.27%;5.52%;0%;5.93%;7.72%;1.82%;10.11%;5.26%;11.58%;11.58%;4.55%
2024;8520;Palmar de Varela;8;Atlántico;3764;Atlántico (ETC);6402;89.86%;89.78%;68.21%;87.89%;76.99%;54.85%;94.19%;83.82%;102.81%;94.19%;76.95%;2.58%;6.16%;2.65%;2.51%;0.81%;90.44%;0%;89.36%;88.54%;97.32%;6.99%;0%;7.99%;8.95%;1.88%;6.62%;6.72%;7.66%;7.36%;1.21%
